User_ID,Subscription_Type,Monthly_Revenue,Join_Date,Last_Payment_Date,Country,Age,Gender,Device,Plan_Duration
1080,Basic,11,2022-07-04,2023-07-03,Germany,33,Male,Smartphone,1
1081,Premium,10,2022-06-27,2023-06-30,France,40,Female,Smartphone,1
1082,Basic,13,2022-06-28,2023-07-02,Brazil,27,Male,Tablet,1
1083,Standard,12,2022-06-28,2023-07-02,Mexico,28,Female,Laptop,1
1084,Standard,10,2022-06-29,2023-07-03,Spain,30,Male,Smartphone,1
1085,Basic,10,2022-06-29,2023-06-30,Italy,33,Female,Smartphone,1
1086,Premium,15,2022-06-26,2023-07-01,Spain,51,Female,Tablet,1
1087,Basic,11,2022-06-26,2023-07-03,Spain,51,Male,Tablet,1
1088,Standard,10,2022-06-26,2023-07-02,United States,50,Female,Smartphone,1
1089,Premium,14,2022-06-24,2023-06-30,Canada,46,Female,Tablet,1
1090,Basic,14,2022-06-25,2023-07-02,United States,31,Male,Smart TV,1
1091,Premium,12,2022-06-20,2023-07-03,United States,46,Female,Smartphone,1
1092,Basic,15,2022-06-21,2023-07-02,Canada,41,Male,Smart TV,1
1093,Standard,12,2022-06-20,2023-07-02,United Kingdom,36,Male,Smartphone,1
1094,Standard,10,2022-06-22,2023-07-02,Australia,45,Female,Tablet,1
1095,Basic,10,2022-06-24,2023-07-03,Germany,36,Male,Smartphone,1
1096,Premium,15,2022-06-30,2023-07-02,France,28,Male,Smartphone,1
1097,Basic,13,2022-07-03,2023-07-02,Brazil,45,Female,Smartphone,1
1098,Standard,10,2022-07-04,2023-07-02,Mexico,39,Female,Smartphone,1
1099,Premium,13,2022-07-08,2023-07-02,Spain,51,Female,Laptop,1
1100,Basic,10,2022-07-19,2023-07-01,Italy,37,Male,Laptop,1
1101,Premium,11,2022-07-21,2023-07-01,Spain,33,Female,Tablet,1
1102,Basic,15,2022-07-27,2023-07-03,Spain,32,Female,Smartphone,1
1103,Standard,14,2022-08-02,2023-07-01,United States,49,Female,Tablet,1
1104,Standard,10,2022-08-09,2023-07-03,Canada,37,Female,Smart TV,1
1105,Basic,15,2022-08-21,2023-07-01,United States,39,Male,Tablet,1
1106,Premium,14,2022-08-29,2023-07-04,United States,37,Male,Smart TV,1
1107,Basic,15,2022-08-31,2023-07-01,Canada,36,Female,Smart TV,1
1108,Standard,10,2022-09-02,2023-07-03,United Kingdom,34,Male,Laptop,1
1109,Premium,13,2022-09-04,2023-07-01,Australia,51,Female,Smartphone,1
1110,Basic,13,2022-09-05,2023-07-04,Germany,41,Female,Tablet,1
1111,Premium,13,2022-09-10,2023-07-01,France,51,Male,Smart TV,1
1112,Basic,15,2022-09-13,2023-07-03,Brazil,31,Female,Tablet,1
1113,Standard,13,2022-09-20,2023-07-01,Mexico,44,Male,Laptop,1
1114,Standard,15,2022-10-01,2023-07-03,Spain,50,Male,Smart TV,1
1115,Basic,14,2022-10-03,2023-07-01,Italy,33,Male,Laptop,1
1116,Premium,11,2022-10-06,2023-07-04,Spain,44,Female,Laptop,1
1117,Basic,15,2022-10-08,2023-07-01,Spain,42,Female,Tablet,1
1118,Standard,13,2022-10-09,2023-07-03,United States,35,Male,Smart TV,1
1119,Premium,12,2022-10-10,2023-07-02,Canada,48,Male,Smartphone,1
1120,Basic,13,2022-10-10,2023-07-04,United States,51,Female,Smartphone,1
1121,Basic,15,2022-10-12,2023-07-01,United States,44,Female,Smart TV,1
1122,Basic,11,2022-10-14,2023-07-02,Canada,37,Female,Smartphone,1
1123,Standard,15,2022-10-15,2023-07-02,United Kingdom,35,Female,Laptop,1
1124,Premium,11,2022-10-17,2023-07-03,Australia,32,Male,Laptop,1
1125,Basic,15,2022-10-19,2023-07-02,Germany,46,Female,Tablet,1
1126,Basic,14,2022-10-25,2023-07-02,France,39,Female,Laptop,1
1127,Premium,11,2022-10-26,2023-07-02,Brazil,33,Female,Tablet,1
1128,Standard,10,2022-11-05,2023-07-03,Mexico,42,Male,Tablet,1
1129,Standard,14,2022-11-07,2023-07-03,Spain,37,Female,Smartphone,1
1130,Basic,14,2022-11-08,2023-07-03,Italy,27,Female,Smart TV,1
1131,Premium,14,2022-11-09,2023-07-02,Spain,34,Female,Laptop,1
1132,Standard,13,2022-11-06,2023-07-03,Spain,51,Male,Laptop,1
1133,Basic,12,2022-11-04,2023-07-03,United States,42,Male,Laptop,1
1134,Standard,13,2022-11-03,2023-07-05,Canada,46,Female,Smart TV,1
1135,Premium,13,2022-10-23,2023-07-02,United States,36,Male,Laptop,1
1136,Basic,14,2022-10-24,2023-07-04,United States,46,Male,Smartphone,1
1137,Premium,13,2022-10-23,2023-07-04,Canada,51,Male,Smart TV,1
1138,Standard,12,2022-10-21,2023-07-04,United Kingdom,45,Female,Smartphone,1
1139,Basic,14,2022-09-11,2023-07-02,Australia,33,Male,Smartphone,1
1140,Standard,10,2022-09-09,2023-07-03,Germany,31,Female,Smart TV,1
1141,Premium,12,2022-08-22,2023-07-03,France,48,Female,Smart TV,1
1142,Basic,13,2022-08-21,2023-07-04,Brazil,47,Female,Laptop,1
1143,Standard,13,2022-08-15,2023-07-01,Mexico,43,Male,Smart TV,1
1144,Premium,14,2022-08-14,2023-07-03,Spain,39,Male,Tablet,1
1145,Basic,11,2022-08-09,2023-07-03,Italy,46,Male,Smart TV,1
1146,Premium,12,2022-08-04,2023-07-04,Spain,46,Female,Smartphone,1
1147,Basic,11,2022-07-27,2023-07-01,Spain,40,Female,Tablet,1
1148,Standard,12,2022-07-11,2023-07-02,United States,38,Male,Smartphone,1
1149,Standard,13,2022-07-09,2023-07-03,Canada,48,Female,Tablet,1
1150,Basic,15,2022-07-01,2023-07-03,United States,38,Male,Tablet,1
1151,Premium,12,2022-06-30,2023-07-01,United States,43,Male,Laptop,1
1152,Basic,11,2022-06-29,2023-07-02,Canada,29,Male,Smartphone,1
1153,Standard,15,2022-06-29,2023-07-03,United Kingdom,32,Female,Laptop,1
1154,Premium,10,2022-06-30,2023-07-03,Australia,32,Female,Laptop,1
1155,Basic,10,2022-06-30,2023-06-30,Germany,49,Female,Laptop,1
1156,Premium,14,2022-06-26,2023-07-02,France,51,Female,Laptop,1
1157,Basic,14,2022-06-27,2023-07-03,Brazil,32,Male,Smart TV,1
1158,Standard,12,2022-06-25,2023-07-02,Mexico,35,Female,Smart TV,1
1159,Standard,15,2022-06-25,2023-07-01,Spain,41,Male,Laptop,1
1160,Basic,12,2022-06-20,2023-07-03,Italy,43,Female,Smart TV,1
1161,Premium,12,2022-06-21,2023-07-03,Spain,41,Male,Smartphone,1
1162,Basic,10,2022-06-21,2023-07-02,Spain,51,Male,Smart TV,1
1163,Standard,13,2022-06-22,2023-07-03,United States,47,Female,Smart TV,1
1164,Premium,15,2022-06-23,2023-07-02,Canada,39,Male,Smart TV,1
1165,Basic,15,2022-06-27,2023-07-03,United States,51,Male,Smartphone,1
1166,Premium,13,2022-07-02,2023-07-02,United States,39,Female,Tablet,1
1167,Basic,12,2022-07-03,2023-07-02,Canada,45,Male,Tablet,1
1168,Standard,13,2022-07-05,2023-07-02,United Kingdom,42,Male,Laptop,1
1169,Standard,13,2022-07-15,2023-07-02,Australia,48,Male,Smartphone,1
1170,Basic,11,2022-07-20,2023-07-02,Germany,33,Male,Smart TV,1
1171,Premium,14,2022-07-27,2023-07-02,France,47,Female,Smartphone,1
1172,Basic,11,2022-07-29,2023-07-04,Brazil,51,Female,Smart TV,1
1173,Standard,11,2022-08-03,2023-07-01,Mexico,27,Male,Smartphone,1
1174,Premium,11,2022-08-18,2023-07-04,Spain,44,Female,Laptop,1
1175,Basic,12,2022-08-23,2023-07-02,Italy,41,Male,Laptop,1
1176,Premium,11,2022-08-27,2023-07-05,Spain,37,Male,Smart TV,1
1177,Basic,15,2022-09-01,2023-07-02,Spain,48,Male,Tablet,1
1178,Standard,12,2022-09-03,2023-07-04,United States,30,Male,Smart TV,1
1179,Standard,14,2022-09-05,2023-07-02,Canada,44,Female,Smartphone,1
1180,Basic,14,2022-09-09,2023-07-04,United States,34,Female,Smart TV,1
1181,Premium,15,2022-09-11,2023-07-01,United States,40,Female,Laptop,1
1182,Basic,14,2022-09-17,2023-07-04,Canada,28,Female,Smartphone,1
1183,Standard,15,2022-09-19,2023-07-02,United Kingdom,44,Female,Tablet,1
1184,Premium,13,2022-09-28,2023-07-03,Australia,38,Female,Laptop,1
1185,Basic,14,2022-10-06,2023-07-02,Germany,49,Male,Smart TV,1
1186,Premium,13,2022-10-07,2023-07-05,France,32,Female,Smart TV,1
1187,Basic,14,2022-10-09,2023-07-01,Brazil,47,Female,Smart TV,1
1188,Standard,10,2022-10-10,2023-07-03,Mexico,44,Male,Tablet,1
1189,Standard,12,2022-10-11,2023-07-03,Spain,33,Male,Smartphone,1
1190,Basic,15,2022-10-12,2023-07-04,Italy,32,Male,Laptop,1
1191,Premium,12,2022-10-13,2023-07-01,Spain,27,Female,Smartphone,1
1192,Basic,11,2022-10-14,2023-07-03,Spain,37,Male,Laptop,1
1193,Standard,14,2022-10-16,2023-07-03,United States,34,Male,Tablet,1
1194,Premium,15,2022-10-19,2023-07-04,Canada,40,Male,Smart TV,1
1195,Basic,12,2022-10-23,2023-07-02,United States,45,Female,Smart TV,1
1196,Basic,13,2022-10-24,2023-07-03,United States,29,Female,Tablet,1
1197,Basic,14,2022-10-25,2023-07-03,Canada,35,Male,Smart TV,1
1198,Standard,10,2022-11-01,2023-07-04,United Kingdom,38,Female,Laptop,1
1199,Premium,11,2022-11-02,2023-07-04,Australia,48,Female,Smart TV,1
1200,Basic,12,2022-11-04,2023-07-06,Germany,36,Male,Smartphone,1
1201,Basic,10,2022-11-06,2023-07-03,France,41,Male,Smart TV,1
1202,Premium,15,2022-11-06,2023-07-03,Brazil,27,Male,Smart TV,1
1203,Standard,12,2022-11-04,2023-07-04,Mexico,41,Male,Smart TV,1
1204,Standard,13,2022-10-30,2023-07-05,Spain,42,Male,Laptop,1
1205,Basic,12,2022-10-27,2023-07-03,Italy,40,Female,Laptop,1
1206,Premium,13,2022-10-23,2023-07-04,Spain,32,Male,Smart TV,1
1207,Standard,12,2022-10-23,2023-07-04,Spain,33,Male,Smart TV,1
1208,Basic,11,2022-09-24,2023-07-04,United States,34,Male,Smartphone,1
1209,Standard,11,2022-09-22,2023-07-02,Canada,29,Male,Tablet,1
1210,Premium,14,2022-09-06,2023-07-03,United States,50,Male,Smart TV,1
1211,Basic,10,2022-08-23,2023-07-04,United States,29,Female,Laptop,1
1212,Premium,13,2022-08-21,2023-07-04,Canada,40,Female,Tablet,1
1213,Standard,10,2022-08-16,2023-07-02,United Kingdom,27,Male,Smart TV,1
1214,Basic,10,2022-08-09,2023-07-03,Australia,51,Female,Smartphone,1
1215,Standard,13,2022-08-04,2023-07-03,Germany,41,Female,Laptop,1
1216,Premium,15,2022-07-28,2023-07-04,France,28,Female,Tablet,1
1217,Basic,12,2022-07-12,2023-07-01,Brazil,42,Male,Laptop,1
1218,Standard,13,2022-07-11,2023-07-03,Mexico,40,Male,Laptop,1
1219,Premium,12,2022-07-06,2023-07-04,Spain,48,Female,Smartphone,1
1220,Basic,13,2022-07-01,2023-07-03,Italy,28,Male,Smart TV,1
1221,Premium,15,2022-07-02,2023-07-01,Spain,40,Male,Smart TV,1
1222,Basic,15,2022-06-30,2023-07-03,Spain,33,Female,Tablet,1
1223,Standard,12,2022-06-30,2023-07-03,United States,33,Male,Smartphone,1
1224,Standard,15,2022-06-30,2023-07-03,Canada,47,Female,Smartphone,1
1225,Basic,13,2022-06-30,2023-07-01,United States,50,Female,Smart TV,1
1226,Premium,15,2022-06-29,2023-07-03,United States,38,Male,Smartphone,1
1227,Basic,15,2022-06-27,2023-07-04,Canada,36,Female,Tablet,1
1228,Standard,15,2022-06-26,2023-07-03,United Kingdom,38,Female,Tablet,1
1229,Premium,12,2022-06-24,2023-07-01,Australia,49,Male,Smartphone,1
1230,Basic,12,2022-06-25,2023-07-03,Germany,40,Female,Smart TV,1
1231,Premium,13,2022-06-24,2023-07-03,France,51,Male,Tablet,1
1232,Basic,11,2022-06-22,2023-07-03,Brazil,42,Female,Smartphone,1
1233,Standard,13,2022-06-23,2023-07-03,Mexico,41,Female,Smartphone,1
1234,Standard,12,2022-06-25,2023-07-03,Spain,48,Female,Smartphone,1
1235,Basic,13,2022-06-29,2023-07-03,Italy,39,Female,Tablet,1
1236,Premium,15,2022-07-01,2023-07-02,Spain,35,Female,Tablet,1
1237,Basic,11,2022-07-05,2023-07-02,Spain,32,Female,Tablet,1
1238,Standard,12,2022-07-12,2023-07-04,United States,28,Female,Smartphone,1
1239,Premium,11,2022-07-16,2023-07-02,Canada,27,Male,Laptop,1
1240,Basic,11,2022-07-20,2023-07-04,United States,30,Female,Laptop,1
1241,Premium,14,2022-07-28,2023-07-02,United States,47,Female,Laptop,1
1242,Basic,14,2022-07-31,2023-07-05,Canada,49,Female,Tablet,1
1243,Standard,14,2022-08-14,2023-07-02,United Kingdom,43,Female,Smartphone,1
1244,Standard,12,2022-08-16,2023-07-04,Australia,42,Male,Tablet,1
1245,Basic,14,2022-08-18,2023-07-03,Germany,29,Female,Smartphone,1
1246,Premium,15,2022-08-27,2023-07-05,France,35,Female,Smartphone,1
1247,Basic,13,2022-09-01,2023-07-02,Brazil,41,Female,Smartphone,1
1248,Standard,13,2022-09-03,2023-07-05,Mexico,47,Female,Smart TV,1
1249,Premium,14,2022-09-07,2023-07-03,Spain,28,Female,Smart TV,1
1250,Basic,10,2022-09-08,2023-07-04,Italy,44,Female,Smartphone,1
1251,Premium,10,2022-09-14,2023-07-03,Spain,28,Female,Tablet,1
1252,Basic,11,2022-09-15,2023-07-05,Spain,51,Male,Laptop,1
1253,Standard,11,2022-09-27,2023-07-02,United States,48,Male,Laptop,1
1254,Standard,14,2022-09-30,2023-07-04,Canada,49,Female,Tablet,1
1255,Basic,10,2022-10-02,2023-07-04,United States,50,Male,Smart TV,1
1256,Premium,13,2022-10-03,2023-07-05,United States,43,Male,Laptop,1
1257,Basic,14,2022-10-05,2023-07-01,Canada,32,Male,Smart TV,1
1258,Standard,15,2022-10-10,2023-07-03,United Kingdom,42,Female,Tablet,1
1259,Premium,13,2022-10-11,2023-07-03,Australia,41,Female,Laptop,1
1260,Basic,11,2022-10-13,2023-07-04,Germany,31,Male,Laptop,1
1261,Premium,11,2022-10-14,2023-07-02,France,37,Female,Smart TV,1
1262,Basic,12,2022-10-16,2023-07-03,Brazil,46,Male,Smart TV,1
1263,Standard,14,2022-10-18,2023-07-03,Mexico,30,Female,Tablet,1
1264,Standard,11,2022-10-22,2023-07-05,Spain,30,Female,Smart TV,1
1265,Basic,10,2022-10-24,2023-07-03,Italy,34,Female,Tablet,1
1266,Premium,15,2022-10-25,2023-07-04,Spain,47,Female,Laptop,1
1267,Basic,14,2022-10-29,2023-07-03,Spain,41,Male,Tablet,1
1268,Standard,13,2022-11-02,2023-07-04,United States,42,Female,Laptop,1
1269,Premium,12,2022-11-03,2023-07-05,Canada,48,Female,Smartphone,1
1270,Basic,11,2022-11-04,2023-07-06,United States,30,Female,Smart TV,1
1271,Basic,13,2022-11-05,2023-07-03,United States,51,Male,Smartphone,1
1272,Basic,13,2022-11-05,2023-07-04,Canada,27,Male,Smartphone,1
1273,Standard,13,2022-10-31,2023-07-04,United Kingdom,38,Male,Tablet,1
1274,Premium,12,2022-10-27,2023-07-05,Australia,29,Female,Smart TV,1
1275,Basic,11,2022-10-25,2023-07-03,Germany,40,Female,Smartphone,1
1276,Basic,12,2022-10-26,2023-07-04,France,31,Female,Laptop,1
1277,Premium,11,2022-09-30,2023-07-04,Brazil,30,Male,Smartphone,1
1278,Standard,13,2022-09-27,2023-07-05,Mexico,44,Male,Laptop,1
1279,Standard,14,2022-09-12,2023-07-03,Spain,34,Female,Tablet,1
1280,Basic,14,2022-08-25,2023-07-04,Italy,28,Female,Laptop,1
1281,Premium,13,2022-08-25,2023-07-04,Spain,41,Female,Laptop,1
1282,Standard,12,2022-08-22,2023-07-05,Spain,43,Male,Tablet,1
1283,Basic,10,2022-08-17,2023-07-02,United States,33,Male,Laptop,1
1284,Standard,12,2022-08-09,2023-07-03,Canada,32,Female,Tablet,1
1285,Premium,10,2022-08-06,2023-07-04,United States,39,Male,Smart TV,1
1286,Basic,15,2022-07-17,2023-07-04,United States,37,Male,Laptop,1
1287,Premium,11,2022-07-12,2023-07-02,Canada,46,Male,Tablet,1
1288,Standard,11,2022-07-12,2023-07-03,United Kingdom,39,Male,Smartphone,1
1289,Basic,12,2022-07-02,2023-07-04,Australia,46,Female,Tablet,1
1290,Standard,13,2022-07-02,2023-07-03,Germany,43,Male,Laptop,1
1291,Premium,10,2022-06-30,2023-07-02,France,32,Female,Laptop,1
1292,Basic,12,2022-06-30,2023-07-04,Brazil,30,Female,Smart TV,1
1293,Standard,11,2022-07-01,2023-07-04,Mexico,40,Female,Tablet,1
1294,Premium,11,2022-06-30,2023-07-04,Spain,51,Female,Smartphone,1
1295,Basic,10,2022-06-29,2023-07-02,Italy,40,Female,Smartphone,1
1296,Premium,12,2022-06-30,2023-07-03,Spain,28,Male,Smart TV,1
1297,Basic,14,2022-06-29,2023-07-04,Spain,51,Female,Smartphone,1
1298,Standard,14,2022-06-26,2023-07-03,United States,27,Male,Laptop,1
1299,Standard,14,2022-06-27,2023-07-01,Canada,35,Male,Smart TV,1
1300,Basic,11,2022-06-24,2023-07-03,United States,37,Male,Laptop,1
1301,Premium,14,2022-06-23,2023-07-04,United States,51,Male,Smart TV,1
1302,Basic,11,2022-06-23,2023-07-03,Canada,40,Male,Smart TV,1
1303,Standard,14,2022-06-25,2023-07-03,United Kingdom,38,Male,Laptop,1
1304,Premium,11,2022-06-28,2023-07-03,Australia,48,Female,Laptop,1
1305,Basic,11,2022-07-01,2023-07-03,Germany,49,Male,Smartphone,1
1306,Premium,15,2022-07-02,2023-07-05,France,33,Female,Laptop,1
1307,Basic,10,2022-07-06,2023-07-03,Brazil,34,Female,Tablet,1
1308,Standard,15,2022-07-12,2023-07-06,Mexico,39,Male,Tablet,1
1309,Standard,13,2022-07-17,2023-07-02,Spain,37,Female,Tablet,1
1310,Basic,15,2022-07-23,2023-07-05,Italy,44,Male,Laptop,1
1311,Premium,15,2022-07-29,2023-07-04,Spain,35,Male,Tablet,1
1312,Basic,11,2022-08-06,2023-07-06,Spain,31,Female,Laptop,1
1313,Standard,10,2022-08-09,2023-07-02,United States,39,Male,Smart TV,1
1314,Premium,13,2022-08-14,2023-07-05,Canada,38,Male,Tablet,1
1315,Basic,11,2022-08-20,2023-07-03,United States,42,Male,Smartphone,1
1316,Premium,12,2022-08-28,2023-07-05,United States,48,Female,Tablet,1
1317,Basic,11,2022-09-02,2023-07-03,Canada,31,Male,Tablet,1
1318,Standard,11,2022-09-04,2023-07-05,United Kingdom,42,Male,Smartphone,1
1319,Standard,14,2022-09-06,2023-07-03,Australia,35,Male,Smartphone,1
1320,Basic,10,2022-09-14,2023-07-05,Germany,39,Male,Laptop,1
1321,Premium,13,2022-09-15,2023-07-04,France,50,Female,Tablet,1
1322,Basic,11,2022-09-16,2023-07-06,Brazil,40,Male,Smartphone,1
1323,Standard,10,2022-09-28,2023-07-02,Mexico,29,Male,Smartphone,1
1324,Premium,10,2022-10-02,2023-07-04,Spain,48,Female,Smart TV,1
1325,Basic,15,2022-10-03,2023-07-04,Italy,34,Male,Smartphone,1
1326,Premium,10,2022-10-05,2023-07-05,Spain,48,Male,Smartphone,1
1327,Basic,12,2022-10-07,2023-07-02,Spain,48,Male,Laptop,1
1328,Standard,12,2022-10-09,2023-07-04,United States,35,Female,Tablet,1
1329,Standard,11,2022-10-11,2023-07-04,Canada,29,Male,Laptop,1
1330,Basic,14,2022-10-13,2023-07-05,United States,47,Female,Smart TV,1
1331,Premium,12,2022-10-15,2023-07-02,United States,36,Male,Smartphone,1
1332,Basic,12,2022-10-17,2023-07-04,Canada,40,Female,Smartphone,1
1333,Standard,14,2022-10-21,2023-07-04,United Kingdom,51,Male,Tablet,1
1334,Premium,12,2022-10-23,2023-07-05,Australia,37,Male,Smart TV,1
1335,Basic,12,2022-10-24,2023-07-06,Germany,36,Male,Tablet,1
1336,Premium,12,2022-10-28,2023-07-04,France,45,Male,Tablet,1
1337,Basic,11,2022-10-31,2023-07-04,Brazil,31,Female,Tablet,1
1338,Standard,14,2022-11-03,2023-07-04,Mexico,45,Female,Laptop,1
1339,Standard,11,2022-11-04,2023-07-05,Spain,30,Male,Laptop,1
1340,Basic,14,2022-11-05,2023-07-06,Italy,40,Female,Smartphone,1
1341,Premium,14,2022-11-06,2023-07-04,Spain,44,Female,Smart TV,1
1342,Basic,12,2022-11-01,2023-07-05,Spain,36,Female,Laptop,1
1343,Standard,10,2022-11-01,2023-07-05,United States,36,Male,Tablet,1
1344,Premium,11,2022-10-29,2023-07-05,Canada,32,Female,Smartphone,1
1345,Basic,10,2022-10-27,2023-07-03,United States,46,Male,Smart TV,1
1346,Basic,12,2022-10-16,2023-07-04,United States,39,Female,Smart TV,1
1347,Basic,13,2022-10-14,2023-07-04,Canada,30,Male,Smart TV,1
1348,Standard,13,2022-09-14,2023-07-05,United Kingdom,34,Male,Laptop,1
1349,Premium,14,2022-09-03,2023-07-03,Australia,28,Male,Laptop,1
1350,Basic,13,2022-08-27,2023-07-04,Germany,39,Female,Smartphone,1
1351,Basic,12,2022-08-27,2023-07-05,France,34,Female,Laptop,1
1352,Premium,13,2022-08-21,2023-07-05,Brazil,42,Male,Laptop,1
1353,Standard,13,2022-08-13,2023-07-02,Mexico,29,Female,Tablet,1
1354,Standard,13,2022-08-12,2023-07-04,Spain,29,Male,Tablet,1
1355,Basic,12,2022-07-24,2023-07-04,Italy,30,Male,Tablet,1
1356,Premium,11,2022-07-24,2023-07-04,Spain,51,Male,Smartphone,1
1357,Standard,11,2022-07-12,2023-07-02,Spain,51,Male,Smart TV,1
1358,Basic,13,2022-07-09,2023-07-04,United States,44,Male,Tablet,1
1359,Standard,13,2022-07-09,2023-07-05,Canada,35,Male,Laptop,1
1360,Premium,10,2022-07-10,2023-07-04,United States,39,Male,Smart TV,1
1361,Basic,12,2022-07-02,2023-07-02,United States,41,Female,Laptop,1
1362,Premium,13,2022-07-02,2023-07-04,Canada,44,Female,Laptop,1
1363,Standard,11,2022-07-01,2023-07-05,United Kingdom,29,Male,Laptop,1
1364,Basic,14,2022-07-01,2023-07-04,Australia,47,Male,Tablet,1
1365,Standard,10,2022-06-30,2023-07-02,Germany,28,Female,Smartphone,1
1366,Premium,15,2022-06-29,2023-07-04,France,45,Male,Laptop,1
1367,Basic,11,2022-06-26,2023-07-04,Brazil,28,Female,Smartphone,1
1368,Standard,14,2022-06-27,2023-07-03,Mexico,31,Female,Laptop,1
1369,Premium,13,2022-06-25,2023-07-03,Spain,47,Female,Laptop,1
1370,Basic,13,2022-06-23,2023-07-04,Italy,42,Female,Tablet,1
1371,Premium,14,2022-06-24,2023-07-04,Spain,34,Female,Laptop,1
1372,Basic,12,2022-06-25,2023-07-05,Spain,40,Female,Laptop,1
1373,Standard,13,2022-06-26,2023-07-04,United States,42,Female,Laptop,1
1374,Standard,14,2022-06-27,2023-07-07,Canada,33,Male,Smart TV,1
1375,Basic,12,2022-06-30,2023-07-03,United States,30,Male,Laptop,1
1376,Premium,14,2022-07-03,2023-07-05,United States,29,Male,Tablet,1
1377,Basic,13,2022-07-09,2023-07-04,Canada,31,Male,Smart TV,1
1378,Standard,14,2022-07-17,2023-07-06,United Kingdom,46,Female,Smart TV,1
1379,Premium,11,2022-07-22,2023-07-03,Australia,46,Female,Smartphone,1
1380,Basic,11,2022-07-28,2023-07-05,Germany,47,Male,Laptop,1
1381,Premium,12,2022-08-04,2023-07-04,France,48,Female,Smart TV,1
1382,Basic,13,2022-08-08,2023-07-06,Brazil,32,Female,Smart TV,1
1383,Standard,13,2022-08-13,2023-07-04,Mexico,51,Female,Tablet,1
1384,Standard,13,2022-08-17,2023-07-05,Spain,33,Male,Smart TV,1
1385,Basic,15,2022-08-20,2023-07-04,Italy,43,Male,Smartphone,1
1386,Premium,14,2022-08-28,2023-07-06,Spain,43,Female,Smart TV,1
1387,Basic,13,2022-08-29,2023-07-04,Spain,42,Male,Smart TV,1
1388,Standard,15,2022-09-03,2023-07-05,United States,30,Male,Smartphone,1
1389,Premium,13,2022-09-10,2023-07-03,Canada,50,Male,Smartphone,1
1390,Basic,11,2022-09-13,2023-07-05,United States,51,Female,Laptop,1
1391,Premium,14,2022-09-15,2023-07-04,United States,36,Female,Tablet,1
1392,Basic,13,2022-09-25,2023-07-06,Canada,41,Female,Tablet,1
1393,Standard,10,2022-10-01,2023-07-03,United Kingdom,37,Male,Smart TV,1
1394,Standard,11,2022-10-02,2023-07-04,Australia,30,Female,Tablet,1
1395,Basic,11,2022-10-05,2023-07-04,Germany,50,Female,Tablet,1
1396,Premium,14,2022-10-06,2023-07-05,France,41,Female,Smart TV,1
1397,Basic,14,2022-10-07,2023-07-03,Brazil,29,Female,Laptop,1
1398,Standard,12,2022-10-10,2023-07-04,Mexico,43,Male,Smart TV,1
1399,Premium,12,2022-10-12,2023-07-04,Spain,31,Female,Smart TV,1
1400,Basic,14,2022-10-15,2023-07-06,Italy,40,Male,Laptop,1
1401,Premium,12,2022-10-17,2023-07-05,Spain,35,Female,Smart TV,1
1402,Basic,13,2022-10-21,2023-07-04,Spain,39,Female,Laptop,1
1403,Standard,14,2022-10-23,2023-07-05,United States,48,Male,Laptop,1
1404,Standard,14,2022-10-24,2023-07-05,Canada,42,Female,Tablet,1
1405,Basic,11,2022-10-27,2023-07-06,United States,48,Female,Smart TV,1
1406,Premium,10,2022-10-30,2023-07-07,United States,33,Female,Smart TV,1
1407,Basic,14,2022-10-31,2023-07-04,Canada,45,Female,Smart TV,1
1408,Standard,14,2022-11-03,2023-07-04,United Kingdom,40,Female,Smart TV,1
1409,Premium,15,2022-11-05,2023-07-06,Australia,38,Male,Tablet,1
1410,Basic,14,2022-11-06,2023-07-06,Germany,31,Female,Tablet,1
1411,Premium,14,2022-11-01,2023-07-04,France,33,Female,Smart TV,1
1412,Basic,15,2022-11-02,2023-07-05,Brazil,27,Male,Laptop,1
1413,Standard,13,2022-11-02,2023-07-05,Mexico,47,Male,Smartphone,1
1414,Standard,15,2022-11-01,2023-07-06,Spain,41,Male,Tablet,1
1415,Basic,11,2022-10-17,2023-07-03,Italy,32,Female,Smart TV,1
1416,Premium,11,2022-10-18,2023-07-05,Spain,31,Male,Smart TV,1
1417,Basic,13,2022-09-28,2023-07-05,Spain,43,Female,Tablet,1
1418,Standard,15,2022-09-23,2023-07-05,United States,42,Female,Smart TV,1
1419,Premium,15,2022-09-22,2023-07-03,Canada,46,Male,Smartphone,1
1420,Basic,12,2022-08-31,2023-07-04,United States,27,Female,Smartphone,1
1421,Basic,15,2022-08-28,2023-07-05,United States,48,Female,Smart TV,1
1422,Basic,15,2022-08-27,2023-07-05,Canada,49,Male,Laptop,1
1423,Standard,12,2022-08-17,2023-07-03,United Kingdom,43,Male,Smart TV,1
1424,Premium,14,2022-08-09,2023-07-04,Australia,38,Male,Laptop,1
1425,Basic,13,2022-07-24,2023-07-05,Germany,37,Male,Smartphone,1
1426,Basic,12,2022-07-16,2023-07-04,France,39,Female,Smart TV,1
1427,Premium,10,2022-07-15,2023-07-03,Brazil,40,Male,Tablet,1
1428,Standard,12,2022-07-12,2023-07-05,Mexico,40,Male,Smart TV,1
1429,Standard,12,2022-07-12,2023-07-06,Spain,48,Male,Laptop,1
1430,Basic,13,2022-07-09,2023-07-05,Italy,43,Female,Smart TV,1
1431,Premium,10,2022-07-05,2023-07-02,Spain,46,Male,Laptop,1
